1	101	4.61512051684126	10201	1030301	0
1	102	4.624972813284271	10404	1061208	0
1	103	4.634728988229636	10609	1092727	0
1	104	4.6443908991413725	10816	1124864	0
1	105	4.653960350157523	11025	1157625	0
1	106	4.663439094112067	11236	1191016	0
1	107	4.672828834461906	11449	1225043	0
1	108	4.68213122712422	11664	1259712	0
1	109	4.6913478822291435	11881	1295029	0
1	110	4.700480365792417	12100	1331000	0
1	111	4.709530201312334	12321	1367631	0
1	112	4.718498871295094	12544	1404928	0
1	113	4.727387818712341	12769	1442897	0
1	114	4.736198448394496	12996	1481544	0
1	115	4.74493212836325	13225	1520875	0
1	116	4.7535901911063645	13456	1560896	0
1	117	4.762173934797756	13689	1601613	0
1	118	4.770684624465665	13924	1643032	0
1	119	4.77912349311153	14161	1685159	0
1	120	4.787491742782046	14400	1728000	0
1	121	4.795790545596741	14641	1771561	0
1	122	4.804021044733257	14884	1815848	0
1	123	4.812184355372417	15129	1860867	0
1	124	4.820281565605037	15376	1906624	0
1	125	4.8283137373023015	15625	1953125	0
1	126	4.836281906951478	15876	2000376	0
1	127	4.844187086458591	16129	2048383	0
1	128	4.852030263919617	16384	2097152	0
1	129	4.859812404361672	16641	2146689	0
1	130	4.867534450455582	16900	2197000	0
1	131	4.875197323201151	17161	2248091	0
1	132	4.882801922586371	17424	2299968	0
1	133	4.890349128221754	17689	2352637	0
1	134	4.897839799950911	17956	2406104	0
1	135	4.90527477843843	18225	2460375	0
1	136	4.912654885736052	18496	2515456	0
1	137	4.919980925828125	18769	2571353	0
1	138	4.927253685157205	19044	2628072	0
1	139	4.9344739331306915	19321	2685619	0
1	140	4.941642422609304	19600	2744000	0
1	141	4.948759890378168	19881	2803221	0
1	142	4.955827057601261	20164	2863288	0
1	143	4.962844630259907	20449	2924207	0
1	144	4.969813299576001	20736	2985984	0
1	145	4.976733742420574	21025	3048625	0
1	146	4.983606621708336	21316	3112136	0
1	147	4.990432586778736	21609	3176523	0
1	148	4.997212273764115	21904	3241792	0
1	149	5.003946305945459	22201	3307949	0
1	150	5.0106352940962555	22500	3375000	0
1	151	5.017279836814924	22801	3442951	0
1	152	5.0238805208462765	23104	3511808	0
1	153	5.030437921392435	23409	3581577	0
1	154	5.0369526024136295	23716	3652264	0
1	155	5.043425116919247	24025	3723875	0
1	156	5.049856007249537	24336	3796416	0
1	157	5.056245805348308	24649	3869893	0
1	158	5.062595033026967	24964	3944312	0
1	159	5.0689042022202315	25281	4019679	0
1	160	5.075173815233827	25600	4096000	0
1	161	5.081404364984463	25921	4173281	0
1	162	5.087596335232384	26244	4251528	0
1	163	5.093750200806762	26569	4330747	0
1	164	5.099866427824199	26896	4410944	0
1	165	5.10594547390058	27225	4492125	0
1	166	5.111987788356544	27556	4574296	0
1	167	5.117993812416755	27889	4657463	0
1	168	5.123963979403259	28224	4741632	0
1	169	5.1298987149230735	28561	4826809	0
1	170	5.135798437050262	28900	4913000	0
1	171	5.14166355650266	29241	5000211	0
1	172	5.147494476813453	29584	5088448	0
1	173	5.153291594497779	29929	5177717	0
1	174	5.159055299214529	30276	5268024	0
1	175	5.1647859739235145	30625	5359375	0
1	176	5.170483995038151	30976	5451776	0
1	177	5.176149732573829	31329	5545233	0
1	178	5.181783550292085	31684	5639752	0
1	179	5.187385805840755	32041	5735339	0
1	180	5.19295685089021	32400	5832000	0
1	181	5.198497031265826	32761	5929741	0
1	182	5.204006687076795	33124	6028568	0
1	183	5.209486152841421	33489	6128487	0
1	184	5.214935757608986	33856	6229504	0
1	185	5.220355825078324	34225	6331625	0
1	186	5.225746673713202	34596	6434856	0
1	187	5.231108616854587	34969	6539203	0
1	188	5.236441962829949	35344	6644672	0
1	189	5.241747015059643	35721	6751269	0
1	190	5.247024072160486	36100	6859000	0
1	191	5.25227342804663	36481	6967871	0
1	192	5.2574953720277815	36864	7077888	0
1	193	5.262690188904886	37249	7189057	0
1	194	5.267858159063328	37636	7301384	0
1	195	5.272999558563747	38025	7414875	0
1	196	5.278114659230517	38416	7529536	0
1	197	5.2832037287379885	38809	7645373	0
1	198	5.288267030694535	39204	7762392	0
1	199	5.293304824724492	39601	7880599	0
1	200	5.298317366548036	40000	8000000	0
1	201	5.303304908059076	40401	8120601	0
1	202	5.308267697401205	40804	8242408	0
1	203	5.313205979041787	41209	8365427	0
1	204	5.318119993844216	41616	8489664	0
1	205	5.3230099791384085	42025	8615125	0
1	206	5.327876168789581	42436	8741816	0
1	207	5.332718793265369	42849	8869743	0
1	208	5.337538079701318	43264	8998912	0
1	209	5.342334251964811	43681	9129329	0
1	210	5.3471075307174685	44100	9261000	0
1	211	5.351858133476067	44521	9393931	0
1	212	5.356586274672012	44944	9528128	0
1	213	5.3612921657094255	45369	9663597	0
1	214	5.365976015021851	45796	9800344	0
1	215	5.3706380281276624	46225	9938375	0
1	216	5.375278407684165	46656	10077696	0
1	217	5.37989735354046	47089	10218313	0
1	218	5.384495062789089	47524	10360232	0
1	219	5.389071729816501	47961	10503459	0
1	220	5.393627546352362	48400	10648000	0
1	221	5.3981627015177525	48841	10793861	0
1	222	5.402677381872279	49284	10941048	0
1	223	5.407171771460119	49729	11089567	0
1	224	5.4116460518550396	50176	11239424	0
1	225	5.41610040220442	50625	11390625	0
1	226	5.420534999272286	51076	11543176	0
1	227	5.424950017481403	51529	11697083	0
1	228	5.429345628954441	51984	11852352	0
1	229	5.43372200355424	52441	12008989	0
1	230	5.438079308923196	52900	12167000	0
1	231	5.442417710521793	53361	12326391	0
1	232	5.44673737166631	53824	12487168	0
1	233	5.4510384535657	54289	12649337	0
1	234	5.455321115357702	54756	12812904	0
1	235	5.459585514144159	55225	12977875	0
1	236	5.4638318050256105	55696	13144256	0
1	237	5.4680601411351315	56169	13312053	0
1	238	5.472270673671475	56644	13481272	0
1	239	5.476463551931511	57121	13651919	0
1	240	5.480638923341991	57600	13824000	0
1	241	5.484796933490655	58081	13997521	0
1	242	5.488937726156687	58564	14172488	0
1	243	5.493061443340548	59049	14348907	0
1	244	5.497168225293202	59536	14526784	0
1	245	5.501258210544727	60025	14706125	0
1	246	5.5053315359323625	60516	14886936	0
1	247	5.5093883366279774	61009	15069223	0
1	248	5.5134287461649825	61504	15252992	0
1	249	5.517452896464707	62001	15438249	0
1	250	5.521460917862246	62500	15625000	0
1	251	5.5254529391317835	63001	15813251	0
1	252	5.529429087511423	63504	16003008	0
1	253	5.53338948872752	64009	16194277	0
1	254	5.537334267018537	64516	16387064	0
1	255	5.541263545158426	65025	16581375	0
1	256	5.545177444479562	65536	16777216	0
1	257	5.54907608489522	66049	16974593	0
1	258	5.552959584921617	66564	17173512	0
1	259	5.556828061699537	67081	17373979	0
1	260	5.560681631015528	67600	17576000	0
1	261	5.564520407322694	68121	17779581	0
1	262	5.568344503761097	68644	17984728	0
1	263	5.572154032177765	69169	18191447	0
1	264	5.575949103146316	69696	18399744	0
1	265	5.579729825986222	70225	18609625	0
1	266	5.583496308781699	70756	18821096	0
1	267	5.58724865840025	71289	19034163	0
1	268	5.5909869805108565	71824	19248832	0
1	269	5.594711379601839	72361	19465109	0
1	270	5.598421958998375	72900	19683000	0
1	271	5.602118820879701	73441	19902511	0
1	272	5.605802066295998	73984	20123648	0
1	273	5.60947179518496	74529	20346417	0
1	274	5.6131281063880705	75076	20570824	0
1	275	5.616771097666572	75625	20796875	0
1	276	5.62040086571715	76176	21024576	0
1	277	5.6240175061873385	76729	21253933	0
1	278	5.627621113690637	77284	21484952	0
1	279	5.631211781821365	77841	21717639	0
1	280	5.634789603169249	78400	21952000	0
1	281	5.638354669333745	78961	22188041	0
1	282	5.641907070938114	79524	22425768	0
1	283	5.645446897643238	80089	22665187	0
1	284	5.648974238161206	80656	22906304	0
1	285	5.652489180268651	81225	23149125	0
1	286	5.655991810819852	81796	23393656	0
1	287	5.659482215759621	82369	23639903	0
1	288	5.662960480135946	82944	23887872	0
1	289	5.666426688112432	83521	24137569	0
1	290	5.66988092298052	84100	24389000	0
1	291	5.673323267171493	84681	24642171	0
1	292	5.676753802268282	85264	24897088	0
1	293	5.680172609017068	85849	25153757	0
1	294	5.683579767338681	86436	25412184	0
1	295	5.68697535633982	87025	25672375	0
1	296	5.69035945432406	87616	25934336	0
1	297	5.6937321388027	88209	26198073	0
1	298	5.697093486505405	88804	26463592	0
1	299	5.700443573390687	89401	26730899	0
1	300	5.703782474656201	90000	27000000	0
1	301	5.707110264748875	90601	27270901	0
1	302	5.71042701737487	91204	27543608	0
1	303	5.713732805509369	91809	27818127	0
1	304	5.717027701406222	92416	28094464	0
1	305	5.720311776607412	93025	28372625	0
1	306	5.723585101952381	93636	28652616	0
1	307	5.726847747587197	94249	28934443	0
1	308	5.730099782973574	94864	29218112	0
1	309	5.733341276897746	95481	29503629	0
1	310	5.736572297479192	96100	29791000	0
1	311	5.739792912179234	96721	30080231	0
1	312	5.7430031878094825	97344	30371328	0
1	313	5.746203190540153	97969	30664297	0
1	314	5.749392985908253	98596	30959144	0
1	315	5.752572638825633	99225	31255875	0
1	316	5.755742213586912	99856	31554496	0
1	317	5.75890177387728	100489	31855013	0
1	318	5.762051382780177	101124	32157432	0
1	319	5.765191102784844	101761	32461759	0
1	320	5.768320995793772	102400	32768000	0
1	321	5.771441123130016	103041	33076161	0
1	322	5.7745515455444085	103684	33386248	0
1	323	5.777652323222656	104329	33698267	0
1	324	5.780743515792329	104976	34012224	0
1	325	5.783825182329737	105625	34328125	0
1	326	5.786897381366708	106276	34645976	0
1	327	5.7899601708972535	106929	34965783	0
1	328	5.793013608384144	107584	35287552	0
1	329	5.796057750765372	108241	35611289	0
1	330	5.799092654460526	108900	35937000	0
1	331	5.802118375377063	109561	36264691	0
1	332	5.805134968916488	110224	36594368	0
1	333	5.808142489980444	110889	36926037	0
1	334	5.811140992976701	111556	37259704	0
1	335	5.814130531825066	112225	37595375	0
1	336	5.817111159963204	112896	37933056	0
1	337	5.820082930352362	113569	38272753	0
1	338	5.823045895483019	114244	38614472	0
1	339	5.82600010738045	114921	38958219	0
1	340	5.8289456176102075	115600	39304000	0
1	341	5.831882477283517	116281	39651821	0
1	342	5.834810737062605	116964	40001688	0
1	343	5.8377304471659395	117649	40353607	0
1	344	5.840641657373398	118336	40707584	0
1	345	5.84354441703136	119025	41063625	0
1	346	5.846438775057725	119716	41421736	0
1	347	5.849324779946859	120409	41781923	0
1	348	5.8522024797744745	121104	42144192	0
1	349	5.855071922202427	121801	42508549	0
1	350	5.857933154483459	122500	42875000	0
1	351	5.860786223465865	123201	43243551	0
1	352	5.863631175598097	123904	43614208	0
1	353	5.8664680569332965	124609	43986977	0
1	354	5.869296913133774	125316	44361864	0
1	355	5.872117789475416	126025	44738875	0
1	356	5.87493073085203	126736	45118016	0
1	357	5.877735781779639	127449	45499293	0
1	358	5.8805329864007	128164	45882712	0
1	359	5.883322388488279	128881	46268279	0
1	360	5.886104031450156	129600	46656000	0
1	361	5.8888779583328805	130321	47045881	0
1	362	5.8916442118257715	131044	47437928	0
1	363	5.8944028342648505	131769	47832147	0
1	364	5.8971538676367405	132496	48228544	0
1	365	5.8998973535824915	133225	48627125	0
1	366	5.902633333401366	133956	49027896	0
1	367	5.905361848054571	134689	49430863	0
1	368	5.908082938168931	135424	49836032	0
1	369	5.910796644040527	136161	50243409	0
1	370	5.91350300563827	136900	50653000	0
1	371	5.916202062607435	137641	51064811	0
1	372	5.918893854273146	138384	51478848	0
1	373	5.921578419643816	139129	51895117	0
1	374	5.924255797414532	139876	52313624	0
1	375	5.926926025970411	140625	52734375	0
1	376	5.929589143389895	141376	53157376	0
1	377	5.932245187448011	142129	53582633	0
1	378	5.934894195619588	142884	54010152	0
1	379	5.937536205082426	143641	54439939	0
1	380	5.940171252720432	144400	54872000	0
1	381	5.942799375126701	145161	55306341	0
1	382	5.945420608606575	145924	55742968	0
1	383	5.948034989180646	146689	56181887	0
1	384	5.950642552587727	147456	56623104	0
1	385	5.953243334287785	148225	57066625	0
1	386	5.955837369464831	148996	57512456	0
1	387	5.958424693029782	149769	57960603	0
1	388	5.961005339623274	150544	58411072	0
1	389	5.963579343618446	151321	58863869	0
1	390	5.966146739123692	152100	59319000	0
1	391	5.968707559985366	152881	59776471	0
1	392	5.971261839790462	153664	60236288	0
1	393	5.973809611869261	154449	60698457	0
1	394	5.976350909297934	155236	61162984	0
1	395	5.978885764901122	156025	61629875	0
1	396	5.981414211254481	156816	62099136	0
1	397	5.983936280687191	157609	62570773	0
1	398	5.986452005284438	158404	63044792	0
1	399	5.988961416889864	159201	63521199	0
1	400	5.991464547107982	160000	64000000	0
1	401	5.993961427306569	160801	64481201	0
1	402	5.996452088619021	161604	64964808	0
1	403	5.998936561946683	162409	65450827	0
1	404	6.0014148779611505	163216	65939264	0
1	405	6.003887067106539	164025	66430125	0
1	406	6.0063531596017325	164836	66923416	0
1	407	6.008813185442595	165649	67419143	0
1	408	6.0112671744041615	166464	67917312	0
1	409	6.013715156042802	167281	68417929	0
1	410	6.016157159698354	168100	68921000	0
1	411	6.018593214496234	168921	69426531	0
1	412	6.021023349349527	169744	69934528	0
1	413	6.023447592961033	170569	70444997	0
1	414	6.025865973825314	171396	70957944	0
1	415	6.028278520230698	172225	71473375	0
1	416	6.030685260261263	173056	71991296	0
1	417	6.0330862217988015	173889	72511713	0
1	418	6.035481432524756	174724	73034632	0
1	419	6.037870919922137	175561	73560059	0
1	420	6.040254711277414	176400	74088000	0
1	421	6.042632833682381	177241	74618461	0
1	422	6.045005314036012	178084	75151448	0
1	423	6.0473721790462776	178929	75686967	0
1	424	6.049733455231958	179776	76225024	0
1	425	6.052089168924417	180625	76765625	0
1	426	6.054439346269371	181476	77308776	0
1	427	6.056784013228625	182329	77854483	0
1	428	6.059123195581797	183184	78402752	0
1	429	6.061456918928017	184041	78953589	0
1	430	6.063785208687608	184900	79507000	0
1	431	6.066108090103747	185761	80062991	0
1	432	6.068425588244111	186624	80621568	0
1	433	6.07073772800249	187489	81182737	0
1	434	6.073044534100405	188356	81746504	0
1	435	6.075346031088684	189225	82312875	0
1	436	6.077642243349034	190096	82881856	0
1	437	6.07993319509559	190969	83453453	0
1	438	6.082218910376446	191844	84027672	0
1	439	6.0844994130751715	192721	84604519	0
1	440	6.0867747269123065	193600	85184000	0
1	441	6.089044875446846	194481	85766121	0
1	442	6.091309882077698	195364	86350888	0
1	443	6.093569770045136	196249	86938307	0
1	444	6.095824562432225	197136	87528384	0
1	445	6.09807428216624	198025	88121125	0
1	446	6.100318952020064	198916	88716536	0
1	447	6.102558594613569	199809	89314623	0
1	448	6.104793232414985	200704	89915392	0
1	449	6.1070228877422545	201601	90518849	0
1	450	6.1092475827643655	202500	91125000	0
1	451	6.111467339502679	203401	91733851	0
1	452	6.113682179832232	204304	92345408	0
1	453	6.115892125483034	205209	92959677	0
1	454	6.118097198041348	206116	93576664	0
1	455	6.12029741895095	207025	94196375	0
1	456	6.1224928095143865	207936	94818816	0
1	457	6.124683390894205	208849	95443993	0
1	458	6.126869184114185	209764	96071912	0
1	459	6.129050210060545	210681	96702579	0
1	460	6.131226489483141	211600	97336000	0
1	461	6.133398042996649	212521	97972181	0
1	462	6.135564891081739	213444	98611128	0
1	463	6.137727054086234	214369	99252847	0
1	464	6.139884552226255	215296	99897344	0
1	465	6.142037405587356	216225	100544625	0
1	466	6.144185634125646	217156	101194696	0
1	467	6.1463292576688975	218089	101847563	0
1	468	6.148468295917647	219024	102503232	0
1	469	6.150602768446279	219961	103161709	0
1	470	6.152732694704104	220900	103823000	0
1	471	6.154858094016418	221841	104487111	0
1	472	6.156978985585555	222784	105154048	0
1	473	6.159095388491933	223729	105823817	0
1	474	6.161207321695077	224676	106496424	0
1	475	6.163314804034641	225625	107171875	0
1	476	6.16541785423142	226576	107850176	0
1	477	6.1675164908883415	227529	108531333	0
1	478	6.169610732491456	228484	109215352	0
1	479	6.171700597410915	229441	109902239	0
1	480	6.173786103901937	230400	110592000	0
1	481	6.175867270105761	231361	111284641	0
1	482	6.1779441140506	232324	111980168	0
1	483	6.180016653652572	233289	112678587	0
1	484	6.182084906716632	234256	113379904	0
1	485	6.184148890937483	235225	114084125	0
1	486	6.186208623900494	236196	114791256	0
1	487	6.18826412308259	237169	115501303	0
1	488	6.1903154058531475	238144	116214272	0
1	489	6.192362489474872	239121	116930169	0
1	490	6.194405391104672	240100	117649000	0
1	491	6.19644412779452	241081	118370771	0
1	492	6.198478716492308	242064	119095488	0
1	493	6.20050917404269	243049	119823157	0
1	494	6.202535517187923	244036	120553784	0
1	495	6.20455776256869	245025	121287375	0
1	496	6.206575926724928	246016	122023936	0
1	497	6.208590026096629	247009	122763473	0
1	498	6.210600077024653	248004	123505992	0
1	499	6.212606095751519	249001	124251499	0
1	500	6.214608098422191	250000	125000000	0
1	501	6.2166061010848646	251001	125751501	0
1	502	6.218600119691729	252004	126506008	0
1	503	6.220590170099739	253009	127263527	0
1	504	6.222576268071369	254016	128024064	0
1	505	6.22455842927536	255025	128787625	0
1	506	6.226536669287466	256036	129554216	0
1	507	6.2285110035911835	257049	130323843	0
1	508	6.230481447578482	258064	131096512	0
1	509	6.2324480165505225	259081	131872229	0
1	510	6.234410725718371	260100	132651000	0
1	511	6.236369590203704	261121	133432831	0
1	512	6.238324625039508	262144	134217728	0
1	513	6.240275845170769	263169	135005697	0
1	514	6.2422232654551655	264196	135796744	0
1	515	6.244166900663736	265225	136590875	0
1	516	6.246106765481563	266256	137388096	0
1	517	6.248042874508429	267289	138188413	0
1	518	6.249975242259483	268324	138991832	0
1	519	6.251903883165888	269361	139798359	0
1	520	6.253828811575473	270400	140608000	0
1	521	6.255750041753367	271441	141420761	0
1	522	6.257667587882639	272484	142236648	0
1	523	6.259581464064923	273529	143055667	0
1	524	6.261491684321042	274576	143877824	0
1	525	6.263398262591624	275625	144703125	0
1	526	6.26530121273771	276676	145531576	0
1	527	6.267200548541362	277729	146363183	0
1	528	6.269096283706261	278784	147197952	0
1	529	6.270988431858299	279841	148035889	0
1	530	6.272877006546167	280900	148877000	0
1	531	6.274762021241939	281961	149721291	0
1	532	6.2766434893416445	283024	150568768	0
1	533	6.278521424165844	284089	151419437	0
1	534	6.280395838960195	285156	152273304	0
1	535	6.282266746896006	286225	153130375	0
1	536	6.284134161070802	287296	153990656	0
1	537	6.285998094508865	288369	154854153	0
1	538	6.2878585601617845	289444	155720872	0
1	539	6.289715570908998	290521	156590819	0
1	540	6.29156913955832	291600	157464000	0
1	541	6.293419278846481	292681	158340421	0
1	542	6.295266001439646	293764	159220088	0
1	543	6.297109319933935	294849	160103007	0
1	544	6.298949246855942	295936	160989184	0
1	545	6.300785794663244	297025	161878625	0
1	546	6.302618975744905	298116	162771336	0
1	547	6.304448802421981	299209	163667323	0
1	548	6.306275286948016	300304	164566592	0
1	549	6.3080984415095305	301401	165469149	0
1	550	6.309918278226516	302500	166375000	0
1	551	6.311734809152915	303601	167284151	0
1	552	6.313548046277095	304704	168196608	0
1	553	6.315358001522335	305809	169112377	0
1	554	6.317164686747284	306916	170031464	0
1	555	6.318968113746434	308025	170953875	0
1	556	6.320768294250582	309136	171879616	0
1	557	6.322565239927284	310249	172808693	0
1	558	6.324358962381311	311364	173741112	0
1	559	6.326149473155099	312481	174676879	0
1	560	6.327936783729195	313600	175616000	0
1	561	6.329720905522696	314721	176558481	0
1	562	6.331501849893691	315844	177504328	0
1	563	6.333279628139691	316969	178453547	0
1	564	6.335054251498059	318096	179406144	0
1	565	6.336825731146441	319225	180362125	0
1	566	6.338594078203183	320356	181321496	0
1	567	6.340359303727752	321489	182284263	0
1	568	6.342121418721152	322624	183250432	0
1	569	6.343880434126331	323761	184220009	0
1	570	6.345636360828596	324900	185193000	0
1	571	6.3473892096560105	326041	186169411	0
1	572	6.349138991379798	327184	187149248	0
1	573	6.35088571671474	328329	188132517	0
1	574	6.352629396319567	329476	189119224	0
1	575	6.354370040797351	330625	190109375	0
1	576	6.3561076606958915	331776	191102976	0
1	577	6.3578422665081	332929	192100033	0
1	578	6.359573868672378	334084	193100552	0
1	579	6.361302477572996	335241	194104539	0
1	580	6.363028103540465	336400	195112000	0
1	581	6.364750756851911	337561	196122941	0
1	582	6.366470447731438	338724	197137368	0
1	583	6.368187186350492	339889	198155287	0
1	584	6.369900982828227	341056	199176704	0
1	585	6.371611847231857	342225	200201625	0
1	586	6.373319789577012	343396	201230056	0
1	587	6.375024819828097	344569	202262003	0
1	588	6.376726947898627	345744	203297472	0
1	589	6.3784261836515865	346921	204336469	0
1	590	6.380122536899765	348100	205379000	0
1	591	6.3818160174060985	349281	206425071	0
1	592	6.3835066348840055	350464	207474688	0
1	593	6.385194398997726	351649	208527857	0
1	594	6.386879319362645	352836	209584584	0
1	595	6.38856140554563	354025	210644875	0
1	596	6.39024066706535	355216	211708736	0
1	597	6.391917113392602	356409	212776173	0
1	598	6.393590753950631	357604	213847192	0
1	599	6.395261598115449	358801	214921799	0
1	600	6.396929655216146	360000	216000000	0
1	601	6.398594934535208	361201	217081801	0
1	602	6.400257445308821	362404	218167208	0
1	603	6.401917196727186	363609	219256227	0
1	604	6.403574197934815	364816	220348864	0
1	605	6.405228458030842	366025	221445125	0
1	606	6.406879986069314	367236	222545016	0
1	607	6.408528791059498	368449	223648543	0
1	608	6.410174881966167	369664	224755712	0
1	609	6.411818267709897	370881	225866529	0
1	610	6.413458957167357	372100	226981000	0
1	611	6.415096959171596	373321	228099131	0
1	612	6.416732282512326	374544	229220928	0
1	613	6.418364935936212	375769	230346397	0
1	614	6.419994928147142	376996	231475544	0
1	615	6.421622267806518	378225	232608375	0
1	616	6.423246963533519	379456	233744896	0
1	617	6.424869023905388	380689	234885113	0
1	618	6.42648845745769	381924	236029032	0
1	619	6.428105272684596	383161	237176659	0
1	620	6.429719478039138	384400	238328000	0
1	621	6.431331081933479	385641	239483061	0
1	622	6.432940092739179	386884	240641848	0
1	623	6.434546518787453	388129	241804367	0
1	624	6.436150368369428	389376	242970624	0
1	625	6.437751649736401	390625	244140625	0
1	626	6.439350371100098	391876	245314376	0
1	627	6.440946540632921	393129	246491883	0
1	628	6.4425401664681985	394384	247673152	0
1	629	6.444131256700441	395641	248858189	0
1	630	6.4457198193855785	396900	250047000	0
1	631	6.447305862541213	398161	251239591	0
1	632	6.448889394146858	399424	252435968	0
1	633	6.450470422144176	400689	253636137	0
1	634	6.452048954437226	401956	254840104	0
1	635	6.453624998892692	403225	256047875	0
1	636	6.455198563340122	404496	257259456	0
1	637	6.456769655572163	405769	258474853	0
1	638	6.45833828334479	407044	259694072	0
1	639	6.459904454377535	408321	260917119	0
1	640	6.461468176353717	409600	262144000	0
1	641	6.46302945692067	410881	263374721	0
1	642	6.464588303689961	412164	264609288	0
1	643	6.466144724237619	413449	265847707	0
1	644	6.467698726104354	414736	267089984	0
1	645	6.4692503167957724	416025	268336125	0
1	646	6.470799503782602	417316	269586136	0
1	647	6.472346294500901	418609	270840023	0
1	648	6.473890696352274	419904	272097792	0
1	649	6.47543271670409	421201	273359449	0
1	650	6.476972362889683	422500	274625000	0
1	651	6.478509642208569	423801	275894451	0
1	652	6.480044561926653	425104	277167808	0
1	653	6.481577129276431	426409	278445077	0
1	654	6.483107351457199	427716	279726264	0
1	655	6.484635235635252	429025	281011375	0
1	656	6.486160788944089	430336	282300416	0
1	657	6.48768401848461	431649	283593393	0
1	658	6.489204931325317	432964	284890312	0
1	659	6.490723534502507	434281	286191179	0
1	660	6.492239835020471	435600	287496000	0
