0	1.0	-0.0
1	0.9987954562051724	-0.049067674327418015
2	0.9951847266721969	-0.0980171403295606
3	0.989176509964781	-0.14673047445536175
4	0.9807852804032304	-0.19509032201612825
5	0.970031253194544	-0.24298017990326387
6	0.9569403357322088	-0.29028467725446233
7	0.9415440651830208	-0.33688985339222005
8	0.9238795325112867	-0.3826834323650898
9	0.9039892931234433	-0.4275550934302821
10	0.881921264348355	-0.47139673682599764
11	0.8577286100002721	-0.5141027441932217
12	0.8314696123025452	-0.5555702330196022
13	0.8032075314806449	-0.5956993044924334
14	0.773010453362737	-0.6343932841636455
15	0.7409511253549591	-0.6715589548470183
16	0.7071067811865476	-0.7071067811865475
17	0.6715589548470183	-0.7409511253549591
18	0.6343932841636455	-0.773010453362737
19	0.5956993044924335	-0.8032075314806448
20	0.5555702330196023	-0.8314696123025452
21	0.5141027441932217	-0.8577286100002721
22	0.4713967368259978	-0.8819212643483549
23	0.4275550934302822	-0.9039892931234433
24	0.38268343236508984	-0.9238795325112867
25	0.33688985339222005	-0.9415440651830208
26	0.29028467725446233	-0.9569403357322089
27	0.24298017990326398	-0.970031253194544
28	0.19509032201612833	-0.9807852804032304
29	0.14673047445536175	-0.989176509964781
30	0.09801714032956077	-0.9951847266721968
31	0.049067674327418126	-0.9987954562051724
32	6.123233995736766e-17	-1.0
33	-0.04906767432741801	-0.9987954562051724
34	-0.09801714032956065	-0.9951847266721969
35	-0.14673047445536164	-0.989176509964781
36	-0.1950903220161282	-0.9807852804032304
37	-0.24298017990326387	-0.970031253194544
38	-0.29028467725446216	-0.9569403357322089
39	-0.33688985339221994	-0.9415440651830208
40	-0.3826834323650897	-0.9238795325112867
41	-0.42755509343028186	-0.9039892931234434
42	-0.4713967368259977	-0.881921264348355
43	-0.5141027441932217	-0.8577286100002721
44	-0.555570233019602	-0.8314696123025455
45	-0.5956993044924334	-0.8032075314806449
46	-0.6343932841636454	-0.7730104533627371
47	-0.6715589548470184	-0.740951125354959
48	-0.7071067811865475	-0.7071067811865476
49	-0.7409511253549589	-0.6715589548470186
50	-0.773010453362737	-0.6343932841636455
51	-0.8032075314806448	-0.5956993044924335
52	-0.8314696123025453	-0.5555702330196022
53	-0.857728610000272	-0.5141027441932218
54	-0.8819212643483549	-0.47139673682599786
55	-0.9039892931234433	-0.42755509343028203
56	-0.9238795325112867	-0.3826834323650899
57	-0.9415440651830207	-0.33688985339222033
58	-0.9569403357322088	-0.2902846772544624
59	-0.970031253194544	-0.24298017990326407
60	-0.9807852804032304	-0.1950903220161286
61	-0.989176509964781	-0.1467304744553618
62	-0.9951847266721968	-0.09801714032956083
63	-0.9987954562051724	-0.049067674327417966
64	-1.0	-1.2246467991473532e-16
65	-0.9987954562051724	0.049067674327417724
66	-0.9951847266721969	0.09801714032956059
67	-0.989176509964781	0.14673047445536158
68	-0.9807852804032304	0.19509032201612836
69	-0.970031253194544	0.24298017990326382
70	-0.9569403357322089	0.2902846772544621
71	-0.9415440651830208	0.3368898533922201
72	-0.9238795325112868	0.38268343236508967
73	-0.9039892931234434	0.4275550934302818
74	-0.881921264348355	0.47139673682599764
75	-0.8577286100002721	0.5141027441932216
76	-0.8314696123025455	0.555570233019602
77	-0.8032075314806449	0.5956993044924332
78	-0.7730104533627371	0.6343932841636453
79	-0.7409511253549591	0.6715589548470184
80	-0.7071067811865477	0.7071067811865475
81	-0.6715589548470187	0.7409511253549589
82	-0.6343932841636459	0.7730104533627367
83	-0.5956993044924331	0.803207531480645
84	-0.5555702330196022	0.8314696123025452
85	-0.5141027441932218	0.857728610000272
86	-0.47139673682599786	0.8819212643483549
87	-0.4275550934302825	0.9039892931234431
88	-0.38268343236509034	0.9238795325112865
89	-0.33688985339221994	0.9415440651830208
90	-0.29028467725446244	0.9569403357322088
91	-0.24298017990326412	0.970031253194544
92	-0.19509032201612866	0.9807852804032303
93	-0.1467304744553623	0.9891765099647809
94	-0.09801714032956045	0.9951847266721969
95	-0.04906767432741803	0.9987954562051724
96	-1.8369701987210297e-16	1.0
97	0.04906767432741766	0.9987954562051724
98	0.09801714032956009	0.9951847266721969
99	0.14673047445536194	0.9891765099647809
100	0.1950903220161283	0.9807852804032304
101	0.24298017990326376	0.970031253194544
102	0.29028467725446205	0.9569403357322089
103	0.3368898533922196	0.9415440651830209
104	0.38268343236509	0.9238795325112866
105	0.42755509343028214	0.9039892931234433
106	0.4713967368259976	0.881921264348355
107	0.5141027441932216	0.8577286100002722
108	0.5555702330196018	0.8314696123025455
109	0.5956993044924329	0.8032075314806453
110	0.6343932841636456	0.7730104533627369
111	0.6715589548470183	0.7409511253549591
112	0.7071067811865474	0.7071067811865477
113	0.7409511253549589	0.6715589548470187
114	0.7730104533627367	0.6343932841636459
115	0.803207531480645	0.5956993044924332
116	0.8314696123025452	0.5555702330196022
117	0.857728610000272	0.5141027441932219
118	0.8819212643483548	0.4713967368259979
119	0.9039892931234431	0.42755509343028253
120	0.9238795325112865	0.3826834323650904
121	0.9415440651830208	0.33688985339222
122	0.9569403357322088	0.2902846772544625
123	0.970031253194544	0.24298017990326418
124	0.9807852804032303	0.19509032201612872
125	0.9891765099647809	0.1467304744553624
126	0.9951847266721969	0.0980171403295605
127	0.9987954562051724	0.04906767432741809
